X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	y
2.75	2.07	6.06	0.545	4.83	3.5	8.93	2.96	5.16	3.12	6.42	7.82	1.18	3.56	6.8	6.88	1.71	4.4	2.96	6.82	6.49	6.65	4.42	7.08	3.55	1
2.23	2.82	6.98	-0.00423	2.69	-1.08	10.1	4.48	6.61	1.71	5.31	7.27	2.19	6.19	7.17	6.68	2.2	3.51	3.46	8.01	4.53	6.23	5.32	8.36	6.2	1
0.787	2.71	4.81	3.53	5.51	1.39	9.62	4.71	7.15	1.95	5.91	8.61	2.15	4.44	8.32	5.87	0.55	5.33	3.37	6.82	6.56	7.7	4.45	8.78	3.79	1
4.41	4.25	6.55	0.193	3.5	0.165	7.83	3.96	5.96	0.0442	7.57	7.86	3.17	3.05	6	5.74	3.09	5.03	6.11	5.26	4.87	6.96	4.9	7.69	5.09	1
1.53	3.74	4.96	0.911	3.99	-1.61	8.74	3.38	6.44	0.884	8.45	7.44	2.17	3.05	8.45	7.41	2.93	3.97	3.35	5.54	4.01	7.84	4.79	8.58	3.38	1
2.92	1.07	6.26	0.342	6.13	-0.327	6.24	3.63	5.11	2.8	6.4	8.29	4.01	3.08	8.08	6.03	3.53	3.38	2.69	7.42	6.03	4.72	5.04	8.71	4.4	0
3.92	2.12	4.19	-0.395	4.38	-0.661	9.28	4.17	4.56	2.79	6.6	9.07	2.71	5.07	8.68	5.96	2.52	3.56	2.97	7.66	4.94	6.52	6.31	6.27	2.92	0
4.03	1.58	6.27	0.875	5.39	0.501	9.44	5.9	6.85	1.37	5.31	6.76	1.45	2.65	8.36	6.55	0.995	2.7	2.99	5.75	4.18	6.36	5.69	6.35	4.53	1
3.41	3.43	3.1	0.533	6.01	0.611	7.72	3.2	5.38	1.97	6.37	8.71	1.68	5.11	8.8	6.01	1.25	3.21	3.53	7.72	4.31	7.78	5.46	5.62	2.21	1
3.3	2.03	5.42	-1.38	4.76	-0.493	9.08	3.24	4.49	0.864	5.59	9.55	4.77	3.78	7.8	8.34	1.47	3.87	3.37	8.64	5.8	7.62	4.49	5.85	4.08	0
3.42	2.47	3.94	0.918	3.13	1.56	8.93	2.22	6.08	0.423	7.26	7.22	2.59	3.41	8.95	8.97	1.13	2.56	4.94	6.03	4.9	6.17	6.16	9.25	2.68	0
2.5	3.5	5.28	0.281	6.15	-0.369	7.58	3.01	6.16	1.85	7	9.09	2.69	4.82	6.01	5.55	0.499	4.42	2.85	8.68	4.27	8.77	5.56	9.27	4.82	1
4.42	0.728	5.05	1.25	4.14	-0.211	8.35	4.78	5.48	2.44	6.54	9.03	4.07	3.91	6.13	5.28	1.71	2.92	5.56	8.01	5.94	6.51	5.89	8.58	3.12	0
3.14	1.34	4.86	-0.761	5.82	1.15	5.47	3.49	5.86	2.01	6.39	10.9	3.32	3.4	6.75	8.4	1.17	5.01	3.01	4.65	5.8	6.97	3.64	6.19	5.47	0
2.66	1.28	5.12	0.268	5.96	0.0983	8.32	4.74	5.71	2.57	6	8.62	2.66	3.82	6.08	7.85	2.04	4.04	2.49	6.62	4.68	7.82	7.04	8.8	4.93	0
2.34	4.5	6.95	0.632	3.97	0.169	7.7	4.71	5.91	2.5	4.64	10.3	5	5.12	8.17	8.07	2.23	3	5.47	8.4	4.35	6.04	4.33	6.24	3.23	1
3.41	3.95	8.08	2.1	3.91	0.302	8.75	3.36	6.32	0.72	7.87	9.65	3.44	4.11	8.56	6.58	1.61	2.56	3.68	8.65	5.96	7.14	4.84	6.28	4.63	1
3.34	2.47	3.04	0.948	5.13	-0.974	8.85	3.45	5.5	-0.399	8.19	7.42	4	3.24	8.14	5.84	2.16	3.8	2.94	6.88	5.91	7.73	5.56	8	3.99	0
2.29	1.77	5.66	0.316	4.44	-0.287	7.11	4.79	5.56	1.66	4.92	6.52	3.22	4.89	7.8	8.67	2.56	2.01	4.14	6.08	6.06	7.97	5.85	7.48	5.51	1
2.23	2.55	4.77	-0.463	4.4	-1.2	6.68	3.8	6.55	1.67	7.5	8.13	2.48	4.08	7.39	7.67	1.18	2.99	3.8	7.78	4.7	7.31	6.32	8.99	3.34	1
3.61	2.22	5.5	0.576	4.36	1.44	7.56	4.35	3.56	3.05	4.69	9.69	2.19	3.66	7.01	5.82	3.16	4.1	3.65	6.75	5.39	6.95	5.61	7.35	3.7	1
4	3.32	4.54	0.717	5.25	0.199	7.24	5.62	6.23	1.93	5.32	9.38	3.01	2.77	5.62	5.31	0.923	3.68	5.63	6.81	5.99	6.7	6.04	7.19	1.29	1
1.98	2.1	4.17	-0.194	5.17	-0.382	9.71	5.15	5.18	1.99	5.48	9.41	2.2	5.09	7.46	7.11	1.55	2.55	4.7	7.17	4.69	6.3	4.92	6.96	6.2	1
2.31	4.12	6.34	0.124	4.71	-0.252	7.89	4.11	4.81	2.01	8.18	7.88	2.29	5.16	6.22	8.11	3.48	4.72	2.26	7.1	6.22	6.97	5.13	6.84	3.72	1
3.09	2.5	5.87	-0.399	3.58	0.131	10.1	4.92	5.03	2.05	7.47	8.7	2.47	3.36	6.95	6.71	2.57	3.97	3.33	7.97	3.92	6.88	4.7	7.93	4.34	1
2.5	0.243	4.91	2.85	5.28	0.877	7.78	4.11	6.33	1.28	5.39	8.34	3.18	4.99	6.04	7.72	1.07	2.81	6.78	7.57	5.22	7.9	5.37	6.95	3.08	0
3.02	0.885	3.38	0.0243	3.91	-1.63	7.52	3.36	6.47	1.26	6.66	8.82	4.48	2.89	7.64	8.11	3.39	4.85	4.81	6.51	6.08	6.78	7.16	8.87	4.07	0
2.34	3.39	5.05	0.324	6.17	-0.472	8.2	4.27	6.29	0.252	7.11	8.94	3.12	2.86	8.12	6.72	2.41	2.8	3.78	7.03	5.16	8.14	4.8	7.44	4.64	1
3.29	2.94	6.54	-0.177	4.56	-1.59	9.07	2.66	5.04	2.07	4.4	10	2.8	3.45	6.63	6.52	0.942	4.98	3.51	7.73	3.66	5.29	5.97	9.3	5.3	0
2.69	2.7	5.66	-0.339	5.46	-0.228	8.13	1.91	6.72	0.937	7.12	8.76	1.94	6.39	8.47	5.51	1.34	3.54	3.16	8.39	6.25	7.05	7.1	6.58	3.89	0
2.43	2.67	4.62	1	4.69	1.7	8.12	3.87	5.75	2.58	6.88	8.89	4.77	3.24	6.76	4.97	0.384	2.46	3.02	4.91	5.61	6.28	4.19	5.78	4.12	1
3.75	4.03	5.26	0.0512	5.8	-0.869	8.3	3.16	4.68	3.3	7.54	10.4	2.99	5.84	6.68	7.42	2.18	3.34	2.59	8.11	4.61	4.84	4.88	5.76	4.38	1
1.56	2.28	6.29	1.26	4.61	0.0377	8.28	3.6	4.31	1.85	6.79	9.21	3.15	4.4	7.77	6.88	1.24	5.06	3.09	7.79	4.65	9.02	6.34	7.05	4.26	0
3.67	2.37	3.67	-0.566	4.14	1.08	7.24	3.8	4.78	1.25	7.19	7.62	2.8	1.48	8.03	7.74	3	5.04	3.41	6.39	3.76	7.53	3.64	8.43	5.02	0
1.11	2.76	6.13	2.24	4.69	-0.438	7.93	3.4	4.61	0.301	7.06	9.92	2.23	5.29	6.33	5.35	1.9	3.56	2.87	6.71	4.12	7.84	5.38	6.48	4.26	0
4.26	3.15	5.49	-0.508	5.64	1.15	8.82	4.39	5.59	3.15	5.52	7.87	3.83	4.1	7.56	6.02	3.68	2.76	3.33	5.94	5.33	8.71	3.32	8.38	3.35	1
1.84	4.03	5.25	-0.268	3.71	-2.66	8.4	2.86	4.53	3.16	7.03	11.1	4.11	4.21	7.71	7.56	1.59	5.83	3.54	4.88	7.07	8.2	4.56	6.71	4.52	1
4.25	1.52	5.58	0.5	4	-1.22	9.11	3.39	5.42	-0.741	5.16	7.72	3.56	2.68	7.22	7.45	2.77	3.8	3.72	7.81	4.35	7.63	5.13	6.95	3.32	0
0.0734	3.23	5.73	0.661	4.66	2.32	8.07	3.72	7.72	1.02	7.08	8.2	2.73	5.14	8.28	6.6	0.342	2.33	3.3	6.31	4.41	7.22	4.88	7.26	3.86	1
2.27	1.75	5.79	0.559	5.21	-0.16	6.52	3.47	4.73	1.45	4.51	8.43	4.18	5.32	5.88	6.92	0.581	3.5	3.26	6.57	5.24	6.35	5.69	7.27	3.8	0
3.76	1.71	4.37	0.149	3.39	-0.197	8.49	5.11	4.66	0.817	5.78	8.14	4.18	3.7	8.11	6.54	0.474	3.71	2.93	5.98	5.01	8.33	1.53	7.69	3.2	1
3.37	2.72	4.04	1.56	6.62	0.045	6.75	3.54	5.56	-1.08	5.73	10.2	2.86	4.22	6.14	7.9	2.03	3.81	5.6	8	7.26	7.81	4.13	7.89	5.64	0
1.29	3.41	7.71	-0.898	5.56	-0.941	7.46	2.85	6.16	2.99	6.19	9.82	2.64	3.51	7.48	5.91	2.75	3.77	2.63	5.53	5.16	6.88	4.88	6.46	4.65	0
4.55	2.65	4.8	-0.684	6.51	1.78	8.39	3.94	5.29	1.49	6.59	8.23	2.28	5.13	7.98	6.24	1.45	5.31	2.51	6.4	5.57	6.62	5.2	6.12	3.96	1
1.64	3.19	5.1	-1.46	3.09	-0.517	8.22	3.14	6.2	0.735	6.36	7.41	4.14	4.7	7.01	7.44	3.72	1.81	3.76	6.27	4.35	4.43	6.62	6.37	4.32	0
4.42	2.01	5.17	0.335	6.35	0.576	8.43	5.45	6.41	2.37	6.6	7.81	4.03	2.87	8.06	7.33	3.89	4.05	3.65	6.57	5.76	6.49	3.24	7.27	4.65	1
1.47	2.7	6.95	1.15	6.75	-0.15	8.78	2.36	5.91	1.34	5.89	8.71	3.56	6.05	6.52	7.08	2.09	4.02	2.99	5.57	5.57	7.98	5.11	6.52	4.51	0
3.13	3.24	5.27	1.41	4.08	2.28	6.27	4.43	6.72	4.99	6.51	8.7	5.22	3.58	7.52	6.6	2.36	2.99	4.26	6.18	5.03	7.83	5.03	7.39	4.34	1
3.33	2.1	7.37	2.17	5.55	-0.4	6.98	1.54	4.38	1.97	5.02	7.48	4.5	2.98	8.61	7.67	1.94	2.86	3.16	7.64	3.46	6.55	3.58	6.92	2.45	0
0.867	3.84	5.19	1.82	4.39	-0.627	8.53	4.14	6.87	3.22	5.84	8.26	1.75	4.53	6.75	6.49	2.22	3.97	2.61	7.12	6.24	7.36	4.33	7.02	3.68	1
1.91	1.48	4.86	-0.207	4.35	1.45	8.05	2.94	6.8	1.11	7.19	7.87	4.7	2.95	7.89	5.02	-0.0696	4.09	4.38	7.84	5.31	5.87	5.98	8.21	5.51	0
4.16	4.3	6.31	3.08	6.13	0.0146	7.11	4.9	5.95	2.25	7.35	8.61	3.33	2.04	6.89	5.24	1.17	4.15	4.94	7.79	3.36	7.61	4.58	6.68	3.67	1
3.05	0.789	4.59	0.341	2.71	-2.76	6.98	3.46	7.61	1.71	8.17	8.4	3.18	4.86	8.77	5.99	2.28	3.17	4.64	6.6	5.19	7.11	5.83	8.05	3.59	0
2.57	2.82	5.6	0.246	4.5	-0.973	8.41	5.36	5.3	1.78	8.35	8.81	1.19	3.76	8.15	6.3	2.29	3.03	3.24	8.22	5.97	7.09	5.52	8.03	4.11	1
2.86	3.89	4.21	0.756	4.87	0.0899	8.1	3.2	6.26	2.92	5.35	7.49	2.22	4.67	8.07	6.61	1.01	3.12	3.83	9.3	4.78	6.63	3.35	5.61	4.29	1
3.26	1.3	4.8	1.1	4.22	-1.01	5.94	5.23	5.61	1.64	4.63	9.29	2.65	5.54	6.92	4.97	2.39	3.07	4.01	6.74	6.39	6.47	6.46	7.8	5.39	1
2.26	3.1	5.73	-0.221	5.93	-0.48	9.77	3.44	8.09	2.31	6.41	9.3	2.53	3.9	7.97	6.08	2.06	4.16	3.7	6.82	5.97	7.32	4.84	7.35	4.53	1
4.85	2.14	6.44	0.576	4.03	-0.874	6.89	4.38	6.34	1.94	7.6	8.57	1.86	3.4	6.73	6.5	0.705	4.46	3.32	7.31	4.61	6.78	5.5	7.2	5.02	1
3.66	2.87	4.7	-0.143	7.08	-0.595	7.79	1.94	7.34	2.25	5.89	8.74	2.17	3.87	10.7	6.75	2.82	3.66	4.18	7.63	4.42	6.13	5.16	7.83	4.01	0
2.02	4.23	4.53	1.9	4.17	-0.613	7.03	3.06	6.43	2.2	6.12	10.5	2.8	4.33	7.42	5.02	2.49	2.67	3.3	6.6	4.26	8.95	6.39	9.68	3.36	1
1.93	2.66	6.09	2	6.65	-0.202	10.7	3.93	3.92	-0.306	5.24	9.68	3.43	4.58	8.73	6.78	0.0242	3.56	2.82	6.83	6.93	5.74	5.6	7.42	4.12	1
3.09	0.479	5.66	1.65	4.39	1.09	8.47	4.41	5	2.17	5.88	8.82	2.83	4.76	8.96	8.28	1.39	3.62	3.83	5.79	5.89	7.85	5	6.23	5.26	0
3.13	0.829	5.42	-0.305	3.75	-1.23	7.18	4.32	4.95	0.522	8.41	9.44	2.32	4.33	8.2	5.46	1.32	5.43	4.12	6.08	4.6	7.23	4.76	5.63	4.26	0
3.67	0.0367	4.31	0.27	2.66	-0.304	8.98	4.02	4.71	2.49	6.56	8.69	2.09	1.73	8.51	5.57	2.58	3.93	4.45	5.49	5.48	9.04	7.06	6.24	3.7	0
1.34	3.14	5.45	1.5	5.66	-0.0662	8.57	3.67	4.72	2.67	3.94	8.56	3.58	4.73	8.03	8.07	1.28	3.34	3.89	7.89	4.95	7.05	6.26	6.66	4.17	1
3.28	2.67	8	0.398	5.34	1.43	8.54	3.33	3.86	2.24	7.03	10.5	2.5	3.67	8.77	6.47	3.68	2.55	2.57	6.24	4.48	7.65	4.94	9.15	5.93	0
4	3.25	5.3	0.232	4.8	-1.77	9.59	3.15	5.57	0.822	5.47	8.64	0.776	3.03	7.2	7.46	4.05	3.7	3.61	6.23	6.5	7.64	6.09	8.65	4.73	1
3.6	4.46	5.14	-1.46	4.47	0.489	7.93	4.96	4.87	2.77	8.37	6.77	2.61	2.07	6.96	7.1	1.79	3.6	3.79	5.29	4.19	6.88	5.78	6.43	4.01	1
2.55	3.04	5.29	-0.494	4.81	0.117	9.03	1.15	5.36	0.132	6.48	9.64	0.813	4.17	6.69	6.24	3.97	1.68	2.93	6.08	6.45	7.81	7.07	9.88	3.93	0
3.64	2.2	5.19	0.625	6.32	0.872	6.31	3.41	4.7	2.04	5.99	10.4	4.96	3.55	7.06	7.22	0.87	3.37	3.87	7.11	5.35	6.34	5.55	6.62	2.64	0
2.25	3.46	5.29	1.83	4.66	-1.21	9.07	6.06	5.18	1.5	5.97	9.11	2.63	3.88	6.88	4.99	2.6	4.85	4.5	5.34	6.77	8.25	6.22	7.38	4.68	1
3.86	3.46	5.42	1.36	5.88	0.57	9.86	4.27	6.2	0.455	6.86	8.18	1.1	4.1	7.82	6.46	2.71	3.68	3.65	6.54	5.28	7.62	5.03	7.93	5.06	1
3.15	2.86	5.1	2.2	5.28	0.958	7.47	3.8	4.76	2.56	5.75	8.33	2.18	3.6	6.6	6.81	0.681	3.68	4.7	7.14	5.85	6.09	4.74	8.15	5.97	1
4.2	2.56	6.19	-0.0698	5.39	-1.06	8.78	5.5	5.36	1.8	6.43	9.03	4.4	3.66	7.89	9.33	2.15	1.36	3.6	7.14	3.69	5.88	6.37	7.3	4.75	1
4.23	1.03	4.88	0.103	2.58	2.47	7.65	2.62	4.27	2.68	5.1	8.95	3.15	4.71	7.39	7.41	2.34	4.15	3.79	6.87	4.4	7.52	5.51	8.29	3.49	0
5	1.56	5.11	-0.149	6.53	-0.703	8.41	3.9	6.19	1.79	6.73	6.86	2.51	5.22	8.1	5.34	1.5	3.08	2.15	6.54	4.1	6.03	5.55	8.79	3.83	0
4.68	1.81	7.14	0.234	4.78	1.4	8.81	5.22	4.36	2.46	5.41	8.53	3.76	4.24	8.81	6.89	2.34	4.47	4.76	7.8	5.9	6.98	5.45	6.95	4.95	1
3.21	3.36	6.93	-0.0279	5.35	0.123	8.98	4.06	5.1	3.04	6.32	7.83	3.9	1.77	7.94	6.1	2.46	4.47	1.93	6.75	6.75	7.43	7.49	6.66	3.91	1
4.09	0.96	3.59	1.01	3.62	1.57	7.98	3.75	6	1.55	6.71	7.79	2.26	4	7.62	8.39	0.628	2.68	4.74	5.92	5.97	6.71	5.03	6.95	5.27	0
2.11	2.86	3.55	-0.646	4.1	0.822	9.04	3.75	5.45	1.62	7.54	10	2.92	2.58	6.68	6.78	4.44	4.03	5.72	6.04	4.74	6.55	4.68	7.14	5	1
3.41	3.83	7.75	-0.483	3.14	0.99	7.6	3.65	5.35	1.05	6.59	8.97	3.99	1.42	8.76	5.79	0.935	3.7	4.18	5.61	6.59	8.83	6.35	6.45	3.82	1
4.13	0.968	6.32	0.431	7	-0.473	8.14	2.81	6.44	0.277	6.96	7.18	2.97	4.09	7.62	6.19	0.566	4.29	2.43	7.52	4.75	5.23	5.2	8.24	4.18	0
3.29	1.59	5.31	1.07	4.87	0.288	9.5	5.59	7.57	2.19	6.06	9.33	2.97	5.42	6.91	7.69	3.2	3.14	4.6	8.2	7.11	7.77	4.38	5.9	4.51	1
2.9	2.45	6.74	0.591	5.11	0.903	9.91	4.53	4.64	1.91	5.84	8.31	1.45	4.1	5.13	7.28	1.82	2.08	2.59	7.6	4.88	6.17	5.48	7.62	4.47	1
3.11	2.36	5.25	1.38	5.7	1.64	8.99	4.19	6.21	3.37	7.52	9.97	3.58	2.81	8.11	6.11	1.76	3.44	4.31	7.57	5.6	8.82	7.72	5.84	3.33	1
2.1	1.22	5.94	1.08	6.42	-0.766	7.38	5.1	4.65	1.14	7.85	9.86	5.2	4.86	7.27	6.97	1.08	3.86	2.23	8.04	5.22	7.49	6.69	7.33	5.26	1
1.81	3.12	6.18	-0.545	4.77	0.64	7.86	1.38	6.18	0.571	7.14	8.55	0.952	3.87	7.31	6.76	2.5	2.42	3.34	6.72	4.57	7.62	6.22	8.65	6	0
2.77	1.09	6.64	0.481	5.62	-0.801	9.87	2.74	5.14	1.04	5.75	9.11	2.19	6.08	8.53	7.8	1.15	4.39	4.85	5.99	4.03	7.48	3.54	7.53	4.67	0
2.6	4.59	5.2	0.522	4.15	1.83	8.51	5.51	4.82	-0.0697	6.98	8.95	3.19	5.46	6.23	6.2	1.45	1.96	2.21	6.44	5.65	6.36	4.05	5.82	4.09	1
3.98	3.72	6.17	0.648	5.69	1.54	9.1	4.1	6.54	3.23	5.71	9.23	0.742	4.02	7.45	7.77	2.99	2.82	3.08	6.97	5.59	7.99	4.73	8.89	3.38	1
2.97	2.16	5.34	-0.0483	4.74	1.52	8.73	3.29	7.84	1.11	6.75	9.96	4.38	4.94	8.43	6.8	0.0532	4.22	3.63	9.74	5.69	7.3	5.91	7.21	4.94	0
2.48	2.05	4.32	0.745	5.31	0.24	7.71	2.78	5.55	0.11	6.86	8.77	2.57	4.77	7.44	5.89	1.67	3.41	3.33	7.72	5.16	7.04	6.45	8.13	4.4	0
2.72	2.47	4.83	-0.161	2.4	-1.51	7.6	2.26	6.36	1.54	6.95	10.4	1.91	4.26	8.52	8.03	1.91	1.7	2.13	5.51	5.1	8.03	5.13	5.69	3.54	0
3.81	1.79	5.03	-0.822	5.57	0.156	6.89	3.17	3.81	2.39	4.79	10.7	2.77	4.71	7.06	7.87	3.1	2.78	2.81	6.24	5.66	6.93	5.89	6.9	3.67	0
2.7	1.9	5.45	0.0832	5.14	-1.16	9.05	2.73	8.03	2.08	7.66	8.87	3.22	5.69	8.11	8.22	0.802	3.4	2.67	8.77	5.4	8.32	4.69	7.35	3.83	0
3.51	2.03	6.38	-0.223	4.12	-1.48	7.98	2	5.37	1.23	5.08	9.18	3.41	4.55	7.19	5.84	0.277	3.61	3.57	4.71	3.96	8.08	5.52	7.83	3.12	0
2.79	2.61	5.05	2.91	5.63	1.29	6.42	3.94	4.59	2.09	6.94	8.29	0.547	5.12	6.69	6.68	1.46	3.64	3.08	6.26	5.93	6.79	4.67	7.06	5.46	1
2.93	2.58	5.76	-0.932	4.25	1.57	7.95	5.33	5.36	-0.18	6.63	9.02	4.19	4.16	8.04	5.53	3.53	3.45	2.93	6.68	5.45	6.3	6.28	6.91	4.18	1
2.96	1.94	7.43	1.67	5.16	-0.862	7.65	3.74	5.07	2.86	7.46	7.04	2.94	4.41	7.9	7.61	3.62	2.63	4.19	7.73	3.73	6.24	6.3	8.23	2.7	0
4.79	2.5	7.35	0.349	3.87	-0.954	8.5	5.27	5.44	3.25	5.96	7.18	1.92	5.01	7.43	6.36	2.09	2.71	1.82	6.38	6.03	6.26	5.72	9.03	5.22	1
1.61	2.59	5.34	1.14	4.74	-0.68	9.25	3.5	6.05	-0.172	5.49	6.49	2.16	4.54	8.53	5.64	1.5	4.88	2.94	8.27	3.97	7	4.39	8.71	4.28	0
4.22	3.52	4.87	0.243	5.21	0.289	9.04	4.22	3.73	0.835	7.02	10.3	3.75	5.02	7.54	6.28	2.92	7.57	3.97	7.82	4.94	7.22	3.32	7.35	4.04	1
3.46	1.8	5.59	0.168	4.28	-0.131	9.18	4.16	3.89	0.379	6.69	9.09	1.44	4	7.58	6	1.19	3.74	6.49	6.57	4.63	7.62	7.24	6.41	2.64	0
2.14	1.82	4.59	-0.0956	6.21	-0.849	8.78	3.25	6.12	2.19	4.29	8.99	3.74	4.6	8	6.32	3.59	4.6	3.66	6.34	3.51	5.83	6.14	8.01	2.11	0
2.09	2.9	7.11	0.996	5.2	0.385	7.4	3.32	4.8	2.22	5.17	8.48	4.31	4.79	7.11	8.29	2.6	2.44	2.91	8.72	5.65	7.42	4.41	7.76	5.73	0
3.14	3.38	6.14	-0.413	2.84	1.5	6.31	3.29	5.44	2.08	8.02	9.79	3.79	2.18	9.1	6.97	-0.29	3.71	2.99	6.32	5.26	6.41	6.08	6.72	4.3	1
1.44	2.21	6.11	-0.0838	4	-0.455	9.2	4.6	4.61	1.12	5.91	9.66	3.12	2.19	8.06	4.77	1.77	3.25	2.7	7.54	5.12	7.65	2.94	7.79	6.01	1
4.1	1.9	5.55	1.42	4.62	0.00635	8.19	1.62	5.46	2.75	5.71	8.57	3.76	4.75	8.45	6.4	2.4	2.43	3.21	6.15	4.53	7.03	5.14	6	4.03	0
3.98	2.61	5.64	0.964	4.93	-0.897	7.87	3.71	6.47	0.669	5.65	8.07	3.76	4.76	8.36	7.53	2.97	2.89	4.09	6.01	3.57	6.84	5.17	5.17	4.34	1
2.46	3.62	4.72	-0.721	5.64	0.738	8.23	3.24	4.74	3.36	8.78	9.38	1.38	4.96	9.74	5.71	1.35	3.56	3.85	7.57	4.7	8.54	5.9	7.03	6.05	1
4.62	1.87	4.58	1.01	5.72	2.07	8.12	3.6	5.77	2.84	5.29	7.32	0.361	5.66	8.33	5.72	2.17	2.91	3.09	6.09	6.25	6.52	7.29	8.19	4.88	0
2.37	0.974	5.91	0.739	3.36	1.32	7.67	3.87	5.4	-0.278	5.89	9.27	1.67	5.04	6.14	5.89	1.79	2.88	3.11	7.54	5.32	4.83	4.88	6.64	4.71	0
3.31	1.74	5.51	-0.0389	3.02	1.09	7.43	2.59	5.75	1.05	7.24	8.57	2.19	4.1	7.85	6.28	2.52	2.43	4.06	6.7	6.27	6.53	5.32	7.43	5.44	0
3.19	1.23	5.36	1.89	4.51	-0.743	9.3	2.39	6.59	1.97	6.17	8.25	1.86	4.77	9.24	6.2	3.33	3.42	2.99	8.35	6.36	6.47	5.32	8.96	3.89	0
2.51	2.68	5.46	1.16	4.98	-1.29	7.53	3.35	4.88	2.95	7.84	7.39	3.9	2.58	5.54	4.93	0.999	2.38	4.72	6.56	5.63	7.73	2.65	8.29	4.73	0
2.32	1.88	5.91	1.65	3.87	-0.565	8.26	4.18	4.67	0.875	6.7	8.66	2.81	3.71	7.53	8.14	3.04	2.07	3.25	7.58	4.52	8.6	5.93	6.69	2.73	0
4.96	1.77	5.57	-0.12	4.44	-1.64	8.55	3.53	3.87	0.747	7	8.15	2.62	4.85	7.2	4.44	1.76	3.97	3.65	7.73	5.01	8.64	5.68	8.04	4.39	0
3.67	2.65	5.43	0.618	5.16	0.516	8.11	4.42	7	0.373	6.97	7.95	2.36	3.75	7.72	7.03	1.78	4.26	3.86	5.14	5.49	7	5.45	9.08	3.35	1
4.64	0.691	5.24	-0.554	5.82	-1.11	7.86	4.83	5.29	0.274	5.36	8.52	2.36	4.32	7.62	6.9	4.57	3.32	5.24	5.96	2.37	7.25	6.67	5.97	4.81	0
3.36	5	4.65	2.6	5.47	-0.706	8.27	4.57	4.46	1.45	6.07	8.08	1.8	5.68	5.98	6.03	-0.924	4.03	4.52	7.02	5.41	6.45	7.83	7.58	2.99	1
2.55	2.31	5.69	0.515	3.89	-0.19	8.81	4.07	3.42	4.13	5.45	10.4	5.05	5.48	9.38	7.91	0.87	2.81	2.92	6.54	4.47	6.93	5.61	7.91	4.95	0
1.64	2.56	6.71	-0.337	6.47	0.575	8.52	3.31	4.39	0.978	5.44	7.17	4.21	2.04	8.82	6.21	2.06	2.31	4.23	7.75	7.67	6.43	6.45	6.67	5.25	0
2.96	2.08	7.23	-0.741	4.17	1.42	7.42	2.4	4.21	2.62	6.84	8.6	3.86	3.73	7.86	6.6	2.64	3.48	3.57	5.86	4.5	6.89	5.26	6.24	5.9	0
1.33	1.98	9	1.25	4.34	0.525	8.02	4.82	6.35	-0.485	6.5	8.13	1.97	3.76	7.63	7.39	1.41	2.79	5.71	7.22	4.96	7.1	6.87	7.91	4.45	1
4.26	3.01	3.47	0.313	7.44	0.693	6.5	4.92	7.16	1.21	5.9	9.38	4.17	3.34	8.41	7	1.95	2.81	5.37	6.45	3.61	6.32	4.57	9.85	5.12	1
